;name;satisfaction_level;last_evaluation;number_projects;average_monthly_hours;time_spent_company;work_accident;left;promotion_last_5_years;department;salary;salary_level
8378;HOUSLEY;0.59;0.69;4;207;2;0;0;0;technical;medium;2
1296;ALBRIGHT;0.46;0.52;2;148;3;0;4;0;RandD;low;1
4482;BETHEL;0.51;0.67;4;228;3;0;0;0;support;low;1
10415;SINGLEY;0.9;0.65;4;221;3;0;0;0;technical;low;1
1089;KAPLAN;0.36;0.53;2;133;3;0;4;0;sales;medium;2
1000;GOFF;0.87;1.0;4;258;5;1;3;1;sales;medium;2
6484;HAWORTH;0.23;0.78;4;163;6;0;0;0;RandD;medium;2
6835;STAATS;0.8;0.62;3;171;3;0;0;0;technical;low;1
11099;WESTMAN;0.61;0.9;2;142;3;0;0;0;marketing;high;3
9445;HEDGEPETH;0.97;0.58;4;159;3;0;0;0;technical;low;1
5141;ROYBAL;0.98;0.73;5;185;3;0;0;0;accounting;medium;2
11900;LENAHAN;0.83;0.57;2;222;2;0;0;0;sales;medium;2
1573;GREENBERG;0.11;0.9;5;307;4;0;4;0;support;low;1
4760;MULDER;0.7;0.55;3;253;2;1;0;0;accounting;low;1
13820;OBERLANDER;0.88;0.58;3;145;8;0;0;0;sales;low;1
5125;VANDERPOOL;0.98;0.99;3;253;4;0;0;0;sales;medium;2
11417;MADORE;0.16;0.46;6;240;2;0;0;0;product_mng;low;1
6225;BRAZIL;0.86;0.72;4;173;3;0;0;0;technical;low;1
5045;TINOCO;0.41;0.58;5;274;2;1;0;0;sales;medium;2
9715;SHAVERS;0.79;0.98;3;217;3;0;0;0;sales;low;1
11325;BALLANCE;0.53;0.37;3;180;3;0;0;0;support;medium;2
12125;BECERRIL;0.11;0.92;6;260;4;0;4;0;support;low;1
10045;PEIFFER;0.78;0.63;4;158;3;0;0;0;technical;medium;2
7011;DIZON;0.99;0.94;3;244;3;0;0;0;IT;high;3
7985;GOVEA;0.48;0.51;3;201;2;1;0;0;support;low;1
1884;HAYWOOD;0.87;0.91;5;228;5;0;4;0;support;low;1
8970;AYER;0.98;0.77;4;144;4;0;0;0;technical;medium;2
6696;ROGER;0.77;0.9;4;163;3;0;0;0;technical;low;1
6992;LITTON;0.63;0.94;4;145;3;0;0;0;technical;medium;2
4627;HAILEY;0.17;0.83;6;195;5;0;0;0;support;high;3
946;RIGGS;0.37;0.46;2;131;3;0;4;0;hr;low;1
6793;COFER;0.67;0.63;3;241;3;0;0;0;marketing;medium;2
11863;REGIS;0.59;0.54;4;176;2;0;0;0;technical;medium;2
14230;MALHOTRA;0.76;0.89;5;262;5;0;4;0;sales;low;1
6746;WAN;0.85;0.97;4;104;5;0;1;0;accounting;low;1
4147;PENDERGRASS;0.82;0.88;4;149;2;0;0;0;sales;low;1
632;ONEILL;0.11;0.89;6;260;5;0;4;0;sales;low;1
8562;SIX;0.87;0.54;4;162;2;0;0;0;sales;low;1
12688;HAAK;0.09;0.82;6;257;4;0;4;0;accounting;medium;2
6165;CHOY;0.27;0.39;4;193;4;0;0;0;technical;medium;2
14951;NOFFSINGER;0.39;0.54;2;154;3;0;4;0;marketing;low;1
13864;SWEETING;0.65;0.82;5;265;3;0;0;0;IT;low;1
314;BECKER;0.1;0.81;6;268;4;0;4;0;marketing;low;1
2292;KUMAR;0.99;0.75;6;139;5;1;0;0;technical;medium;2
1255;BURT;0.39;0.47;2;142;3;0;4;0;technical;low;1
5470;RULE;0.58;0.84;4;271;2;0;0;0;support;medium;2
8765;RUPE;0.92;0.51;4;167;3;1;0;0;IT;medium;2
5415;KESLER;0.97;0.87;3;207;4;0;0;0;RandD;low;1
2565;SNODGRASS;0.48;0.67;5;273;3;0;0;0;support;medium;2
649;LIU;0.46;0.5;2;156;3;0;4;0;technical;medium;2
9723;JAQUES;0.31;0.95;5;205;3;0;1;0;accounting;low;1
2374;SALTER;0.57;0.85;4;164;3;0;0;0;sales;low;1
14768;CANSLER;0.43;0.57;2;157;3;0;4;0;sales;low;1
4547;ARMSTEAD;0.79;0.65;5;228;3;0;0;1;technical;medium;2
10657;SILK;0.81;0.86;4;213;3;0;0;0;support;low;1
7650;BURKEY;0.76;0.77;5;133;2;0;0;0;sales;high;3
638;PITTS;0.84;0.83;4;227;5;0;4;0;accounting;low;1
4223;GRASSO;0.16;0.51;3;262;6;0;0;0;sales;low;1
10022;FISHEL;0.98;0.53;4;214;2;0;0;0;sales;low;1
6915;BOSTWICK;0.81;0.57;4;213;4;0;0;0;technical;high;3
9195;STANG;0.69;0.89;2;220;3;0;0;0;technical;low;1
9137;RIMMER;0.69;0.62;4;183;4;0;0;0;support;low;1
28;PEREZ;0.41;0.46;2;128;3;0;4;0;accounting;low;1
10326;WAIT;0.12;0.84;5;230;4;0;1;0;sales;medium;2
10074;KEOWN;0.85;0.76;3;197;5;0;1;0;IT;medium;2
13250;MUNCH;0.31;0.87;6;240;3;1;0;0;hr;low;1
7431;GAMBILL;0.35;0.52;3;155;3;0;0;0;sales;low;1
945;TERRELL;0.87;1.0;5;274;5;0;4;0;hr;low;1
8850;DUPUY;0.97;0.54;3;255;2;1;0;0;RandD;high;3
11507;WARDLE;0.93;0.74;5;248;8;1;1;0;support;low;1
362;LOVE;0.41;0.54;2;145;3;0;4;0;support;low;1
14783;SETSER;0.75;0.97;5;243;6;0;4;0;technical;medium;2
14419;HOGLE;0.44;0.5;2;128;3;0;4;0;support;low;1
11983;BELFORD;0.67;0.49;5;241;8;0;0;0;sales;medium;2
14181;SORRELS;0.14;0.38;5;115;6;1;0;0;marketing;high;3
11136;LUONGO;0.88;0.91;4;233;4;0;0;0;technical;high;3
14558;GERST;0.11;0.8;6;282;4;0;4;0;technical;medium;2
5366;SEARLES;0.89;0.93;4;245;4;0;0;0;sales;medium;2
1762;LANGFORD;0.41;0.71;3;205;4;0;0;0;marketing;low;1
9830;SEGUIN;0.13;0.58;4;203;4;0;0;0;technical;low;1
11973;HEISS;0.49;0.71;4;178;8;0;0;0;IT;medium;2
13051;SEIBER;0.63;0.64;3;180;3;0;0;0;accounting;low;1
9103;FRAKES;0.55;0.75;3;191;3;0;0;0;sales;low;1
3534;PROFFITT;0.59;0.66;3;186;3;0;0;0;sales;medium;2
11778;DAHLIN;0.48;0.8;4;196;5;0;0;0;product_mng;low;1
3578;LOMAX;0.66;0.92;2;102;4;0;0;0;product_mng;medium;2
12708;GRAYS;0.11;0.87;6;255;4;0;4;0;sales;low;1
8223;COVER;0.71;0.69;3;274;3;0;0;0;support;medium;2
12192;MCCARVER;0.74;0.91;4;232;5;0;4;0;technical;medium;2
12520;EDLER;0.87;0.94;4;274;5;0;4;0;IT;low;1
13650;CASTIGLIONE;0.77;0.99;4;260;3;0;0;0;sales;medium;2
10492;REALE;0.51;0.94;5;260;4;0;1;0;technical;low;1
13825;SAINI;0.25;0.72;5;279;8;0;0;0;marketing;low;1
8151;PAVLIK;0.39;0.87;5;257;5;1;0;0;IT;medium;2
9724;HACKLER;0.69;0.73;4;233;2;0;0;0;accounting;low;1
2256;WRAY;0.95;0.69;3;225;2;0;0;0;technical;high;3
3992;PINKERTON;0.53;0.75;4;201;2;0;0;0;sales;low;1
7370;OCONNER;0.84;0.52;5;171;3;0;0;0;technical;medium;2
9394;STRIBLING;0.5;0.84;3;150;2;0;0;0;marketing;low;1
98;BARNES;0.11;0.97;6;284;4;0;4;0;sales;low;1
1382;KURTZ;0.1;0.88;6;263;4;0;4;0;marketing;low;1
6265;HULBERT;0.99;0.55;4;179;4;0;0;0;marketing;low;1
13781;STEINHOFF;0.92;0.68;4;178;3;0;0;0;product_mng;low;1
9448;BROUGH;0.97;0.91;2;112;5;0;0;0;IT;low;1
6889;CRIM;0.71;0.93;3;287;5;0;0;0;sales;medium;2
11737;TRIVEDI;0.69;0.66;3;215;6;0;0;0;sales;high;3
6498;PALOMARES;0.6;0.75;5;233;3;1;0;0;sales;low;1
1983;OAKLEY;0.43;0.48;2;136;3;0;4;0;RandD;high;3
6985;MAN;0.49;0.57;4;145;2;0;0;0;technical;medium;2
1465;SPRAGUE;0.45;0.47;2;146;3;0;4;0;sales;medium;2
14145;BROBST;0.88;0.51;5;195;4;0;0;0;IT;low;1
11962;CLODFELTER;0.92;0.64;2;104;7;0;0;0;product_mng;low;1
11281;INGLIS;0.87;0.88;4;140;8;0;0;0;marketing;medium;2
5999;HERD;0.78;0.98;4;260;3;0;0;0;technical;low;1
12748;WIKE;0.4;0.5;2;127;3;0;4;0;IT;low;1
3728;SHUMAN;0.21;0.37;4;129;4;0;0;0;product_mng;medium;2
8548;CASARES;0.68;0.63;4;148;3;0;0;0;RandD;low;1
13870;LISK;0.15;0.81;5;280;3;1;0;0;RandD;high;3
2385;YAZZIE;0.9;0.67;3;179;2;0;0;0;sales;low;1
7804;BORCHARDT;0.65;0.75;3;194;4;1;0;0;sales;low;1
6555;TONER;0.19;0.8;5;203;6;0;0;0;product_mng;medium;2
1504;WINKLER;0.86;0.91;5;245;5;0;4;0;support;medium;2
3126;MANZO;0.49;0.71;3;196;3;0;0;0;RandD;low;1
12455;QUINTEROS;0.44;0.53;2;127;3;0;4;0;RandD;medium;2
5834;BARTEL;0.97;0.51;4;241;4;0;0;0;hr;medium;2
14021;TALLANT;0.73;0.9;5;184;3;0;0;0;IT;low;1
13026;BASURTO;0.83;0.73;4;247;2;0;0;0;support;medium;2
10107;LEEDY;0.95;0.75;4;203;3;0;0;0;hr;low;1
96;PERRY;0.1;0.77;6;265;4;0;4;0;sales;low;1
10668;HIRT;0.65;0.88;4;173;3;0;0;0;management;medium;2
12640;BUHR;0.37;0.52;2;128;3;0;4;0;accounting;low;1
12495;BLASINGAME;0.82;0.99;4;263;6;0;4;0;technical;medium;2
4173;PINKSTON;0.74;0.52;3;170;3;0;0;0;support;low;1
14418;BARKS;0.78;0.87;4;228;5;0;4;0;support;low;1
7545;TERWILLIGER;0.77;0.8;3;147;3;0;0;0;IT;low;1
14823;SUMLIN;0.37;0.47;2;138;3;1;4;0;accounting;medium;2
4112;BURCHETT;0.88;0.98;3;160;2;0;0;0;product_mng;medium;2
12674;HIRSH;0.46;0.5;2;157;3;0;4;0;IT;low;1
6544;SCHULMAN;0.79;0.36;3;114;3;0;0;0;technical;high;3
8590;SHOTWELL;0.47;0.55;4;100;4;1;0;0;technical;low;1
11242;RIOUX;0.6;0.61;5;191;2;1;0;0;technical;high;3
13740;ALM;0.97;0.57;3;164;10;0;0;0;management;high;3
7028;KELLAR;0.42;0.74;5;256;6;0;0;0;management;medium;2
4731;PALACIO;0.93;0.51;3;196;2;0;0;1;RandD;medium;2
14998;OSTLER;0.37;0.52;2;158;3;0;4;0;support;low;1
988;BARAJAS;0.74;0.89;5;259;5;0;4;0;RandD;low;1
12922;CALLEJAS;0.57;0.91;3;193;2;0;0;0;sales;low;1
10776;JEPSEN;0.89;0.99;4;205;2;0;0;1;sales;medium;2
7955;BLAISDELL;0.61;0.48;4;163;3;0;0;0;sales;medium;2
10520;MARCO;0.58;0.87;4;181;3;0;0;0;IT;medium;2
7060;WILBORN;0.84;0.62;4;152;3;0;0;0;technical;medium;2
470;BUCHANAN;0.1;0.85;6;260;4;0;4;0;sales;low;1
11672;NITZ;0.5;0.68;3;245;4;0;0;0;marketing;medium;2
12934;BRIMMER;0.6;0.8;4;253;2;0;0;0;technical;low;1
3181;KEMPER;0.65;0.7;4;157;4;0;0;0;support;medium;2
1672;EUBANKS;0.84;0.83;4;239;5;0;4;0;product_mng;low;1
5200;EBERHARDT;0.77;0.52;4;216;3;0;0;0;sales;medium;2
8926;GILKEY;0.56;0.45;3;184;3;0;0;0;RandD;medium;2
7523;FORTSON;0.48;0.79;3;180;2;0;0;0;technical;medium;2
11243;JEANPIERRE;0.49;0.57;3;192;3;0;0;0;technical;medium;2
12737;GRAVEL;0.42;0.56;2;143;3;0;4;0;support;medium;2
68;KELLY;0.76;0.86;5;223;5;1;4;0;product_mng;medium;2
7556;ADELMAN;0.98;0.63;3;169;2;0;0;0;marketing;low;1
508;MORTON;0.38;0.55;2;158;3;0;4;0;support;low;1
13118;LERMAN;0.18;0.9;4;282;4;0;0;0;product_mng;medium;2
10360;BOSE;0.12;0.7;5;277;3;0;2;0;support;medium;2
9399;DEEM;0.24;0.39;5;158;2;0;0;0;sales;medium;2
6542;SIMONDS;0.71;0.6;2;251;3;0;0;0;support;low;1
10971;JARBOE;0.8;0.8;4;263;4;0;0;0;support;medium;2
12902;SCHENDEL;1.0;0.93;5;231;2;0;0;0;marketing;medium;2
13568;MCGARITY;0.8;0.95;4;272;2;0;0;0;sales;low;1
1531;WINN;0.36;0.57;2;144;3;0;4;0;technical;low;1
1786;SANDS;0.43;0.53;2;143;3;0;4;0;accounting;medium;2
14439;RAYL;0.85;0.95;5;236;5;0;4;0;hr;low;1
479;CONNER;0.11;0.96;7;277;5;0;4;0;sales;low;1
1397;CLEMENT;0.43;0.53;2;146;3;0;4;0;sales;medium;2
6565;DELK;0.48;0.69;3;105;3;0;0;0;support;low;1
9317;TAPLEY;0.79;0.98;4;185;2;0;0;0;marketing;medium;2
3097;LIVELY;0.73;0.71;3;210;3;0;0;0;technical;low;1
9055;MONTELEONE;0.73;0.88;5;134;2;1;0;0;support;low;1
14490;YERKES;0.82;0.81;4;233;4;1;4;0;support;low;1
539;HOLLOWAY;0.11;0.94;7;244;4;0;4;0;management;medium;2
6200;BOYETTE;0.17;0.51;5;221;3;0;0;0;sales;low;1
217;CHAPMAN;0.9;0.98;5;245;5;0;4;0;IT;low;1
1132;LEAL;0.77;0.87;4;150;4;0;0;0;product_mng;low;1
7608;RECINOS;0.3;0.85;2;203;3;0;0;0;support;medium;2
4144;SILER;0.81;0.96;4;212;3;0;0;0;sales;low;1
13006;NAPOLEON;0.56;0.74;3;154;2;0;0;0;hr;medium;2
816;PUGH;0.84;0.97;5;251;5;0;4;0;support;medium;2
12143;ARCURI;0.37;0.47;2;152;3;0;4;0;product_mng;low;1
9593;TELFORD;0.65;0.77;2;248;3;0;1;0;support;low;1
3233;VENABLE;0.57;0.87;4;148;3;0;0;0;sales;high;3
4099;TILTON;0.5;0.85;4;272;2;0;0;0;support;medium;2
8402;MURDOCH;0.56;0.61;3;224;3;0;0;0;management;low;1
496;SOLIS;0.1;0.82;6;244;4;0;4;0;technical;medium;2
4492;BATTEN;0.86;0.68;4;170;2;0;0;0;IT;low;1
2887;TOMLIN;0.79;0.48;4;184;5;1;0;0;IT;low;1
10227;DEYO;0.59;0.37;3;125;2;0;0;0;RandD;medium;2
11275;ROYSTON;0.56;0.71;3;211;6;0;0;1;marketing;low;1
1171;TREJO;0.11;0.91;6;302;4;0;4;0;accounting;low;1
1044;KATZ;0.63;0.94;3;179;2;0;0;0;support;medium;2
415;MULLINS;0.42;0.48;2;155;3;0;4;0;hr;medium;2
10317;PLEDGER;0.22;0.7;4;225;4;0;0;0;sales;medium;2
14098;FISHBURN;0.96;0.59;3;241;3;0;0;0;product_mng;low;1
10936;WILTSHIRE;0.78;0.6;4;143;2;0;0;1;sales;medium;2
10421;STANSELL;0.61;0.84;3;206;2;0;0;0;technical;low;1
5795;MACPHERSON;0.15;0.52;4;207;4;0;0;0;product_mng;medium;2
3913;DOUCETTE;0.19;0.86;4;192;4;0;0;0;sales;low;1
14588;COREAS;0.44;0.56;2;158;3;0;4;0;accounting;medium;2
7646;HARVILLE;0.81;0.84;3;216;3;0;0;0;sales;medium;2
4872;BORDELON;0.98;0.72;3;252;2;0;0;0;IT;low;1
14625;NATH;0.91;0.97;5;233;5;0;4;0;hr;medium;2
5924;LOREDO;0.74;0.81;5;281;3;1;0;0;support;low;1
4107;CASTLEBERRY;0.55;0.8;3;254;2;0;0;0;IT;medium;2
626;GLENN;0.44;0.49;2;145;3;0;4;0;sales;low;1
1589;HADLEY;0.1;0.81;6;308;4;0;4;0;IT;medium;2
7188;BOGER;0.92;0.78;4;212;2;0;0;0;sales;medium;2
1898;DENNY;0.44;0.53;2;155;3;0;4;0;product_mng;medium;2
3963;BIANCO;0.57;0.78;3;206;4;0;0;0;RandD;medium;2
5462;URIAS;0.67;0.91;3;256;3;0;0;0;technical;low;1
9216;OLMSTED;0.92;0.63;5;156;3;0;0;0;technical;medium;2
14257;ALVORD;0.4;0.55;2;147;3;0;4;0;support;low;1
7900;DELISLE;0.56;0.71;5;243;3;0;0;0;technical;medium;2
3151;KO;0.79;0.91;4;200;3;0;0;0;sales;medium;2
12449;YELVERTON;0.81;0.92;5;239;5;0;4;0;product_mng;low;1
13856;KOHLS;0.76;0.85;3;180;7;0;0;0;sales;medium;2
558;BASS;0.43;0.55;2;136;3;0;4;0;sales;low;1
9423;BERKEY;0.8;0.51;3;159;3;0;0;0;technical;low;1
9477;CARSTENS;0.18;0.48;4;176;4;1;0;0;sales;low;1
11816;BAST;0.8;0.6;5;217;3;0;0;0;management;high;3
3889;MOSIER;0.76;0.52;3;248;3;0;0;0;RandD;medium;2
12854;FORST;0.91;0.78;3;269;3;1;0;0;technical;high;3
9704;MORRISSETTE;0.87;0.79;3;244;3;0;0;0;sales;high;3
9376;LAMPLEY;0.6;0.91;4;185;3;1;0;0;product_mng;low;1
12593;FABRE;0.37;0.54;2;132;3;0;4;0;technical;low;1
6563;BALLENGER;0.78;0.54;3;134;3;0;0;0;sales;medium;2
11761;MCCONKEY;0.88;0.83;4;273;10;0;4;0;sales;medium;2
10215;AVERETT;0.65;0.71;4;186;2;0;0;0;IT;low;1
10958;MANNO;0.88;0.72;5;244;2;0;0;0;technical;low;1
6351;ABLES;0.98;0.68;4;154;3;0;0;0;sales;low;1
5374;VANDIVER;0.58;0.62;5;184;3;0;0;0;hr;low;1
13333;VOLKER;1.0;0.77;5;269;3;0;0;0;sales;low;1
322;MCDANIEL;0.61;0.47;2;253;3;0;4;0;sales;low;1
2700;XU;0.64;0.59;3;174;3;1;0;0;accounting;low;1
9750;BREESE;0.75;0.98;4;198;3;0;0;0;support;low;1
9140;PINTER;0.65;0.68;3;268;2;1;0;0;technical;low;1
7275;RHONE;0.6;0.7;3;147;2;0;0;0;sales;low;1
11583;PUCCIO;0.6;0.98;4;146;10;0;0;0;technical;low;1
14433;SANDMAN;0.37;0.51;2;153;3;0;4;0;product_mng;low;1
7341;SANFILIPPO;0.95;0.65;3;155;2;1;0;0;sales;medium;2
3315;MCCALLUM;0.5;0.9;4;171;2;0;0;0;hr;low;1
6706;WHITELEY;0.86;0.86;4;227;2;0;0;0;product_mng;low;1
14221;PRIM;0.45;0.54;2;135;3;0;4;0;sales;low;1
12144;HACKBARTH;0.84;0.99;4;267;5;0;4;0;product_mng;low;1
8173;LAIR;0.79;0.99;4;183;2;0;0;0;marketing;low;1
5537;SPECHT;0.35;0.41;6;244;3;0;1;0;technical;low;1
14616;HUH;0.47;0.5;4;254;4;0;2;0;sales;low;1
1329;AKERS;0.1;0.81;6;252;4;0;4;0;hr;low;1
2497;CHAU;0.85;0.78;4;106;2;0;0;0;technical;low;1
12899;BROWNLOW;0.76;0.74;4;261;3;0;0;0;technical;medium;2
14497;WETHERBEE;0.11;0.83;6;306;4;0;4;0;support;low;1
13760;OFARRELL;0.73;0.92;6;189;3;1;0;0;sales;medium;2
11572;SILBERMAN;0.95;0.66;4;223;10;0;0;0;IT;low;1
14202;HOLDERMAN;0.6;0.53;2;235;7;0;0;0;IT;medium;2
1158;GODFREY;0.57;0.85;4;219;2;1;0;0;sales;medium;2
7683;PRICKETT;0.56;0.68;3;208;3;1;0;0;support;medium;2
794;MAHONEY;0.11;0.79;7;295;4;0;4;0;hr;low;1
80;REYES;0.45;0.54;2;140;3;0;4;0;support;low;1
9949;MCBETH;0.89;0.64;4;274;2;1;0;0;sales;low;1
660;GILMORE;0.44;0.5;2;130;3;0;4;0;support;medium;2
2875;BILLINGSLEY;0.69;0.82;4;208;2;0;0;0;support;medium;2
14381;CASSON;0.81;0.99;4;259;5;0;4;0;sales;low;1
12430;MCLIN;0.89;0.65;5;195;6;0;3;0;support;low;1
2124;HAUSER;0.72;0.5;3;257;6;0;0;0;IT;low;1
3003;DAILY;0.75;0.66;5;177;2;0;0;0;sales;low;1
3137;ESPINAL;0.72;0.66;3;152;2;0;0;0;marketing;low;1
13995;MINCH;0.72;0.88;3;189;3;1;0;0;management;high;3
847;CRANE;0.79;0.94;5;227;6;0;4;0;sales;medium;2
2079;NAVARRETE;0.84;0.64;4;267;4;0;0;0;sales;low;1
12834;INCE;0.95;0.54;4;235;4;0;0;0;sales;medium;2
3464;FULMER;0.54;0.84;4;223;3;0;0;0;accounting;medium;2
2529;SALDIVAR;0.71;0.63;3;254;3;1;0;0;sales;high;3
2316;MENA;0.6;0.98;3;262;2;0;0;0;accounting;low;1
9238;VANLANDINGHAM;0.61;1.0;5;243;2;0;0;0;technical;medium;2
11631;YETTER;0.49;0.78;4;254;10;0;0;0;management;high;3
9051;HENDLEY;0.27;0.6;6;205;5;1;0;0;technical;low;1
12296;DREILING;0.39;0.55;2;156;3;0;4;0;product_mng;medium;2
6088;GROOM;0.61;0.41;3;103;2;0;0;0;technical;high;3
4224;COLLETT;0.83;0.68;4;273;2;0;0;0;sales;low;1
9567;FRAWLEY;0.96;0.92;3;182;4;0;0;0;sales;low;1
8640;KNIGHTEN;0.34;0.88;5;131;6;0;0;0;sales;low;1
10118;WEISBERG;0.13;0.72;4;154;4;0;0;0;technical;medium;2
5581;DECK;0.48;0.94;4;231;4;0;0;0;marketing;medium;2
10054;BENITES;0.89;0.52;4;189;3;0;0;0;support;medium;2
11746;MOWREY;0.67;0.49;3;247;10;0;0;0;sales;medium;2
4581;NUTT;0.52;0.91;4;187;2;0;0;0;sales;medium;2
2655;MONTANEZ;0.58;0.97;5;202;2;0;0;0;IT;low;1
11012;SAYER;0.95;0.74;5;243;6;0;0;0;management;medium;2
792;CANTU;0.9;0.83;5;259;5;0;4;0;accounting;low;1
14881;DONIS;0.43;0.56;2;129;3;0;4;0;sales;low;1
2187;RUFFIN;0.42;0.54;3;122;4;0;0;0;support;low;1
10210;BALZER;0.86;0.97;4;258;3;0;0;0;technical;high;3
4605;KNOTTS;0.85;0.57;5;210;3;0;0;0;sales;low;1
10125;CLOUSER;1.0;0.66;4;173;2;0;0;0;support;medium;2
4052;LOR;0.45;0.92;6;164;4;1;0;0;marketing;low;1
8165;WINNER;0.6;0.59;5;266;2;0;0;0;RandD;low;1
12007;AVIS;0.92;0.85;5;259;5;0;4;0;sales;low;1
2533;CHAVARRIA;0.74;0.84;3;239;4;0;0;0;sales;medium;2
483;BAUER;0.42;0.54;2;143;3;1;4;0;sales;low;1
9088;LAINE;0.86;0.89;3;250;2;0;0;0;marketing;medium;2
14843;OATMAN;0.11;0.89;6;260;5;0;4;0;sales;low;1
1942;OAKES;0.4;0.47;2;144;3;0;4;0;hr;medium;2
13718;KALINA;0.93;0.74;5;248;8;1;1;0;support;low;1
3593;BIDDLE;0.81;0.77;4;197;3;0;0;0;marketing;low;1
8825;NICHOL;0.36;0.97;5;151;3;0;0;0;support;low;1
5550;EMERICK;0.38;0.77;3;173;5;0;0;0;support;medium;2
14034;LOHMANN;0.68;0.54;4;146;4;0;0;1;marketing;medium;2
13195;LADWIG;0.99;0.99;4;163;4;0;0;0;product_mng;medium;2
1183;KENNEY;0.11;0.77;6;264;4;0;4;0;technical;low;1
3013;ZIELINSKI;0.86;0.94;3;151;2;0;0;0;technical;low;1
6238;KEPHART;0.89;0.95;3;246;4;0;0;0;support;low;1
9702;PEART;0.54;0.72;6;222;5;0;0;0;marketing;high;3
10468;CAPUANO;0.54;0.71;3;145;3;1;0;0;sales;medium;2
11032;KILLOUGH;0.95;0.63;3;153;2;0;0;0;sales;low;1
1794;HEDRICK;0.38;0.51;2;159;3;0;4;0;technical;low;1
1110;SWEET;0.09;0.82;7;267;4;0;4;0;technical;low;1
8692;GOODNIGHT;0.95;0.75;3;247;2;0;0;0;product_mng;medium;2
14863;STANHOPE;0.09;0.77;6;290;4;0;4;0;technical;medium;2
1136;DELAROSA;0.86;0.91;5;265;5;0;4;0;IT;low;1
13841;CODER;0.68;0.67;4;162;10;0;0;0;management;high;3
10253;BERNS;0.75;0.72;5;174;3;0;0;0;sales;medium;2
5885;BOGLE;0.96;0.87;5;202;2;0;0;0;marketing;low;1
7316;MESSIER;0.17;0.85;3;168;4;0;0;0;IT;low;1
1324;BECERRA;0.76;0.82;4;254;5;1;3;0;sales;medium;2
5556;WITKOWSKI;0.85;0.56;5;203;3;0;0;0;management;high;3
8717;LINDHOLM;0.45;0.41;3;193;2;1;0;0;sales;low;1
3787;TAFT;0.85;0.9;3;184;3;1;0;0;support;low;1
7921;LOVELADY;0.84;0.72;4;222;2;0;0;0;IT;low;1
5056;BRODIE;0.43;0.98;4;164;3;0;0;1;sales;medium;2
3977;MCCORKLE;0.49;0.67;4;185;2;0;0;0;sales;low;1
1437;NEWSOME;0.4;0.53;2;155;3;0;1;0;IT;high;3
7194;BOYETT;0.98;0.69;3;150;2;0;0;0;sales;low;1
7899;DINGLE;0.51;0.76;3;256;2;0;0;0;technical;medium;2
6357;GERHARDT;0.16;0.82;5;121;2;0;0;0;sales;medium;2
3336;HENRIQUEZ;0.8;0.41;6;185;4;0;0;0;support;medium;2
8591;MANNINO;0.5;0.48;2;150;3;1;0;0;technical;low;1
1967;STALLINGS;0.41;0.47;2;143;3;1;4;0;technical;low;1
8351;DRAIN;0.6;0.76;5;168;2;1;0;0;accounting;high;3
12206;TRUMBULL;0.77;0.99;5;228;5;0;4;0;support;low;1
5303;SAECHAO;0.71;0.98;5;167;3;0;0;0;technical;low;1
8270;SOK;0.38;0.42;2;127;4;0;0;0;sales;medium;2
9814;ELIA;0.93;0.54;4;239;2;0;0;0;technical;medium;2
2484;CHRISTY;0.94;0.89;4;239;3;0;0;0;technical;medium;2
8261;GALANTE;0.6;0.61;3;195;3;0;0;0;sales;medium;2
10209;GOGGINS;0.5;0.8;4;261;3;0;0;0;technical;high;3
7331;RAYFORD;0.99;0.63;5;229;2;0;0;0;support;medium;2
7533;CHANCELLOR;0.61;0.69;4;160;2;1;0;0;support;high;3
10970;SOLTERO;0.48;0.61;3;251;3;0;0;0;support;medium;2
11522;WURTZ;0.5;0.92;4;266;7;0;0;0;product_mng;medium;2
12974;BASCOM;0.28;0.37;3;164;4;1;0;0;accounting;low;1
8951;MASSENGILL;0.84;0.4;4;246;3;0;0;0;sales;low;1
32;SANCHEZ;0.4;0.51;2;145;3;0;4;0;hr;low;1
9485;EDMUNDSON;0.42;0.86;3;160;4;1;0;0;sales;low;1
4313;BOSTICK;0.69;0.59;4;266;4;0;0;0;technical;medium;2
6795;SANDLER;0.58;0.77;3;180;2;0;0;0;accounting;high;3
10182;PETREE;0.91;0.7;6;201;2;1;0;0;accounting;low;1
10345;KIRKENDALL;0.91;0.82;6;280;3;0;0;0;technical;low;1
14169;LEVERING;0.16;0.63;5;266;7;0;0;0;IT;low;1
14830;WESTENDORF;0.43;0.51;2;141;3;0;4;0;sales;low;1
7648;DIXSON;0.53;0.87;5;158;3;0;0;0;sales;medium;2
10901;DEWAR;0.66;0.91;4;234;2;1;0;0;IT;medium;2
346;THORNTON;0.81;1.0;4;253;5;0;4;0;technical;low;1
14053;WESTHOFF;0.68;0.75;4;258;3;0;0;0;management;high;3
2182;ESCAMILLA;0.26;0.85;6;152;4;0;1;0;support;medium;2
1600;STANFORD;0.11;0.93;7;296;4;0;4;0;RandD;low;1
6113;ZAK;0.7;0.98;4;146;3;0;0;0;marketing;low;1
9395;HOLL;0.73;0.69;6;273;4;1;0;0;marketing;medium;2
12623;TIMMINS;0.36;0.52;2;146;3;0;4;0;sales;medium;2
8856;BRAITHWAITE;0.6;0.7;4;265;4;1;0;0;accounting;medium;2
