;name;satisfaction_level;last_evaluation;number_projects;average_monthly_hours;time_spent_company;work_accident;left;promotion_last_5_years;department;salary;salary_level
14762;CHESS;0.75;0.99;5;254;5;0;2;0;sales;low;1
9822;ROWLES;0.92;0.66;4;133;3;0;0;0;support;medium;2
91;SULLIVAN;0.89;1.0;5;246;5;0;0;0;sales;low;1
6997;ITO;0.78;0.61;3;257;3;0;1;0;support;medium;2
13628;SUNDSTROM;0.16;0.46;6;240;2;0;2;0;product_mng;low;1
9944;PLYLER;0.76;0.42;3;217;2;0;1;0;sales;low;1
13618;SAPIENZA;0.86;0.95;4;149;3;0;0;1;sales;medium;2
202;DUNCAN;0.76;1.0;5;219;5;0;1;0;support;low;1
6580;COSTON;0.52;0.82;4;206;2;1;0;0;sales;high;3
12153;KOOP;0.4;0.52;2;155;3;0;3;0;marketing;low;1
7219;LEVERETT;0.49;0.94;4;195;3;1;1;0;technical;medium;2
12628;BLAGG;0.72;0.85;5;244;6;0;3;0;sales;low;1
3433;GAGNE;0.88;0.88;3;214;2;1;0;0;RandD;low;1
215;WILLIS;0.36;0.51;2;155;3;0;2;0;IT;low;1
3984;COFFIN;0.59;0.93;3;265;3;1;1;0;sales;low;1
6761;HUDSPETH;0.56;0.97;3;270;3;1;1;0;technical;medium;2
14497;WETHERBEE;0.11;0.83;6;306;4;0;4;0;support;low;1
5957;DANDREA;0.83;0.85;4;263;3;0;1;0;support;medium;2
13507;DEMATTEO;0.69;0.73;4;257;10;1;4;0;sales;medium;2
2299;DEMARCO;0.38;0.44;3;137;3;0;1;0;sales;medium;2
12407;HAMID;0.09;0.94;6;257;4;0;4;0;sales;low;1
12854;FORST;0.91;0.78;3;269;3;1;0;0;technical;high;3
8698;NATIONS;0.56;0.73;3;226;3;0;2;0;RandD;medium;2
2682;SEITZ;0.69;0.87;3;202;2;0;0;0;sales;medium;2
4586;CEDILLO;0.77;0.97;3;184;3;1;0;0;marketing;medium;2
14417;BORELLI;0.77;0.99;5;228;5;0;2;0;support;low;1
509;STOKES;0.37;0.57;2;155;3;0;2;0;support;low;1
6293;KINSER;0.75;0.56;2;212;2;0;1;0;technical;medium;2
9166;BORK;0.84;0.52;6;98;3;0;0;0;marketing;low;1
12484;GALLUCCI;0.38;0.52;2;145;3;0;3;0;sales;low;1
12480;SCHLENKER;0.37;0.49;2;151;3;0;3;0;sales;low;1
9329;HELSEL;0.71;0.5;3;201;2;0;2;0;sales;low;1
2303;HIGGINBOTHAM;0.58;0.69;4;223;4;0;1;0;sales;low;1
3637;PERRYMAN;0.55;0.41;4;132;5;1;0;0;support;medium;2
1990;HELM;0.42;0.56;2;137;3;0;2;0;marketing;low;1
11087;PENLEY;0.55;0.86;4;169;6;0;3;0;IT;medium;2
3668;MCCUTCHEON;0.64;0.64;3;263;3;0;0;0;marketing;high;3
12120;CAYWOOD;0.14;0.62;4;158;4;1;3;0;technical;low;1
12162;SPRAGGINS;0.45;0.51;2;147;3;0;2;0;sales;low;1
137;WASHINGTON;0.42;0.48;2;129;3;0;1;0;management;low;1
1297;MEIER;0.4;0.49;2;149;3;0;2;0;marketing;low;1
8521;FELIZ;0.95;0.58;5;169;2;0;0;0;support;low;1
9277;CERNY;0.64;0.81;3;225;3;1;1;0;technical;low;1
3491;PADRON;0.83;0.99;4;226;2;0;0;0;technical;low;1
11201;THEISS;0.53;0.64;3;143;2;0;1;0;sales;low;1
372;RAMSEY;0.39;0.48;2;141;3;0;1;0;product_mng;medium;2
4518;SCHLEGEL;0.53;0.59;3;231;2;0;1;0;sales;low;1
14052;BROSIUS;0.57;0.59;2;111;2;0;0;0;management;high;3
10514;SCHOCH;0.25;0.53;4;160;4;0;3;0;technical;medium;2
3095;WOLFORD;0.91;0.98;3;259;4;0;1;0;technical;low;1
3349;LEIGH;0.93;0.67;5;237;4;0;0;0;product_mng;low;1
889;CHURCH;0.11;0.79;6;281;4;0;3;0;support;medium;2
13029;KIESEL;0.63;0.49;4;151;3;0;0;0;technical;medium;2
8771;JAGER;0.9;0.69;4;172;3;0;0;0;product_mng;medium;2
11174;KINSMAN;0.61;0.97;6;286;4;0;1;0;product_mng;medium;2
1369;TOVAR;0.11;0.89;6;284;4;0;3;0;RandD;low;1
11179;MIRE;0.65;0.9;6;217;4;1;0;1;RandD;medium;2
1991;NEUMANN;0.38;0.49;2;155;3;0;2;0;marketing;low;1
11621;HELLAND;0.91;0.63;5;240;7;0;2;0;sales;medium;2
2850;REEDY;0.91;0.85;4;203;2;0;0;0;sales;low;1
2118;SCHWARZ;0.93;0.52;4;200;3;0;0;0;technical;low;1
9418;BARANOWSKI;0.74;0.51;5;198;3;0;1;0;hr;low;1
1664;CULLEN;0.1;0.96;6;264;4;0;3;0;management;medium;2
9852;VASSAR;0.68;0.63;5;185;4;0;1;0;technical;medium;2
4603;THAMES;0.68;0.8;2;254;2;1;0;0;sales;low;1
7785;BOVE;0.65;0.74;4;237;3;1;1;0;sales;low;1
11873;CONFORTI;0.69;0.87;5;174;3;0;0;0;support;medium;2
220;VARGAS;0.1;0.84;6;286;4;0;4;0;product_mng;low;1
13205;BREEZE;0.61;0.86;3;239;3;0;1;0;IT;low;1
11320;ROBITAILLE;0.57;0.82;4;269;2;0;0;0;technical;medium;2
10669;GOIN;0.72;0.7;4;172;3;0;0;0;IT;medium;2
11103;BASLER;0.77;0.81;4;164;3;0;0;0;technical;high;3
9188;SPEAKS;0.67;0.55;3;246;3;0;1;0;accounting;medium;2
14177;RISING;0.92;0.65;3;176;3;0;0;0;IT;low;1
8227;CORIA;0.68;0.85;3;209;2;0;1;0;management;medium;2
6281;GERALD;0.76;0.57;4;266;3;0;2;0;sales;low;1
9795;TILSON;0.57;0.59;4;197;3;0;3;0;sales;low;1
62;PETERSON;0.1;0.95;6;244;5;0;3;0;IT;medium;2
4471;HOGG;0.68;0.94;3;264;2;0;1;0;technical;low;1
12919;MCKEEN;0.56;0.41;5;152;3;0;0;0;sales;medium;2
8295;HEINS;0.81;0.92;3;251;3;1;0;0;support;medium;2
9520;KERSTEN;0.54;0.92;4;175;3;0;3;0;support;low;1
4737;COOKSEY;0.55;0.85;3;152;2;0;0;1;management;medium;2
3882;WIMBERLY;0.9;0.85;5;162;2;0;0;0;product_mng;medium;2
8029;BERGIN;0.35;0.37;4;153;2;0;2;0;sales;medium;2
11275;ROYSTON;0.56;0.71;3;211;6;0;4;1;marketing;low;1
8980;CASTON;0.67;0.36;3;280;4;0;3;0;support;low;1
10730;TIMMER;0.74;0.83;4;210;3;0;1;0;support;low;1
12377;PLEMMONS;0.44;0.56;2;158;3;0;1;0;accounting;medium;2
3812;BACK;0.63;0.62;3;183;3;0;0;0;RandD;medium;2
1505;DUNHAM;0.37;0.46;2;157;3;0;1;0;support;medium;2
1254;CHIN;0.38;0.49;2;144;3;0;2;0;hr;low;1
10734;MCCALEB;0.67;0.49;3;185;3;0;1;0;support;low;1
6241;BENALLY;0.84;0.68;4;151;2;0;1;0;technical;low;1
12029;DEFRANCESCO;0.38;0.5;2;132;3;0;2;0;accounting;low;1
9187;EISELE;0.9;0.55;4;211;3;0;0;0;accounting;medium;2
6978;OGLETREE;0.8;0.74;3;159;2;0;0;0;hr;medium;2
5022;ALBRITTON;0.7;0.69;4;158;3;0;1;0;IT;low;1
2824;SPURLOCK;0.2;0.89;6;244;3;0;3;0;RandD;low;1
3189;BOX;0.97;0.85;4;219;3;0;0;0;technical;medium;2
7570;NYSTROM;0.79;0.94;4;216;4;0;1;0;sales;medium;2
14325;PERALEZ;0.84;1.0;5;234;5;0;1;0;technical;medium;2
3914;PREWITT;0.76;0.83;4;246;2;0;1;0;sales;low;1
7110;ARMAS;0.99;0.48;5;202;2;0;0;0;sales;medium;2
408;GOODMAN;0.91;0.92;4;246;5;0;0;0;sales;low;1
3791;JIANG;0.69;0.69;4;167;3;1;0;0;support;low;1
7406;ALBARRAN;0.92;0.84;3;164;2;0;0;0;accounting;medium;2
11059;WIER;0.68;0.97;3;174;2;0;0;0;support;low;1
11777;HUFFAKER;0.34;0.72;3;118;4;0;3;0;IT;low;1
27;WALKER;0.4;0.49;2;135;3;0;2;0;sales;low;1
13382;COPPLE;0.65;0.91;4;243;5;1;1;0;IT;medium;2
11916;LAMOREAUX;0.37;0.72;3;183;2;0;1;0;sales;low;1
6184;WESTERMAN;0.93;0.7;5;206;4;0;0;0;accounting;low;1
13148;DEMERY;0.92;0.6;5;236;3;1;0;1;sales;medium;2
6059;BRENNEMAN;0.7;0.93;3;185;4;0;1;0;accounting;medium;2
9488;KROUSE;0.78;0.96;2;174;3;0;3;0;sales;low;1
12140;LOVINS;0.09;0.96;6;245;4;0;4;0;IT;low;1
7511;MOTEN;0.84;0.93;3;242;4;0;2;0;hr;low;1
3245;TURLEY;0.45;0.37;6;226;2;0;1;0;technical;low;1
8329;DEFELICE;0.87;0.58;4;259;3;0;1;0;marketing;low;1
1433;CROCKETT;0.41;0.48;2;136;3;0;1;0;technical;medium;2
5796;KOERNER;0.62;0.86;4;181;2;0;2;0;IT;low;1
8430;KISS;0.98;0.72;3;262;4;0;1;0;hr;low;1
12700;DIBELLA;0.46;0.54;2;143;3;0;1;0;sales;medium;2
2448;LIMA;0.25;0.69;3;187;4;0;2;0;marketing;medium;2
12110;ABLE;0.43;0.47;2;144;3;0;1;0;hr;medium;2
829;BAUTISTA;0.38;0.53;2;138;3;0;2;0;product_mng;low;1
12733;SIMONEAUX;0.38;0.45;2;129;3;0;2;0;support;medium;2
11023;SAPPINGTON;0.79;0.82;4;220;3;0;0;0;sales;medium;2
7438;PAWLAK;0.52;0.7;4;219;3;0;2;0;hr;medium;2
8337;HANKE;0.55;0.49;3;205;3;0;2;0;sales;medium;2
13953;CLINGER;0.92;0.61;4;143;8;0;3;0;sales;low;1
1642;HAGAN;0.11;0.78;6;247;4;0;3;0;technical;low;1
4783;ZIMMERMANN;0.41;0.54;2;190;4;0;3;0;support;low;1
14436;ABRIL;0.9;0.97;4;258;5;0;1;0;accounting;low;1
5121;ALBANESE;0.9;0.67;4;233;3;0;0;1;sales;medium;2
14649;GONYEA;0.77;0.9;4;237;5;0;2;0;support;low;1
10327;MCILWAIN;0.64;0.43;5;269;3;0;0;0;sales;medium;2
13954;CLASS;0.79;0.86;5;238;8;0;4;0;sales;low;1
5349;BOLLING;0.59;0.89;5;169;2;1;0;0;marketing;low;1
10685;ESHELMAN;0.73;0.62;4;247;4;0;1;0;sales;low;1
10987;PERILLO;0.54;0.73;3;157;3;0;1;0;RandD;low;1
12660;MANJARREZ;0.44;0.5;2;130;3;0;1;0;support;medium;2
6244;DESROSIERS;0.54;0.93;3;124;5;0;3;0;IT;medium;2
66;BELL;0.43;0.54;2;153;3;0;1;0;product_mng;medium;2
11484;PENTECOST;0.78;0.65;3;139;3;0;0;0;marketing;high;3
8297;HANNER;0.7;0.87;3;158;2;0;1;0;support;medium;2
553;GUERRA;0.79;1.0;5;257;6;0;1;0;sales;low;1
2403;DEATON;0.48;0.69;4;222;2;0;1;0;technical;medium;2
4775;RUTKOWSKI;1.0;0.8;5;162;3;1;0;0;technical;medium;2
8264;HARSHMAN;0.84;0.74;3;234;3;1;0;0;sales;medium;2
12593;FABRE;0.37;0.54;2;132;3;0;3;0;technical;low;1
9012;HENDREN;0.54;0.63;3;174;3;0;3;0;marketing;low;1
13987;LAUZON;0.76;0.56;3;179;3;1;0;0;sales;low;1
11625;CZAJKOWSKI;0.68;0.97;3;250;3;1;0;0;product_mng;medium;2
14096;TROUTT;0.71;0.68;3;231;2;1;0;0;product_mng;low;1
4906;BREMER;0.77;0.65;4;268;3;0;1;0;sales;low;1
7846;MURCHISON;0.73;0.62;5;134;3;0;0;0;IT;high;3
5900;DEASON;0.62;0.92;5;169;2;0;1;0;sales;medium;2
1202;PARRA;0.44;0.55;2;136;3;0;1;0;technical;medium;2
822;HARDING;0.41;0.5;2;128;3;0;1;0;management;low;1
6002;HUI;0.79;0.86;3;126;5;0;2;0;support;low;1
13355;KOHUT;0.89;0.97;4;147;2;0;0;0;technical;low;1
6318;GONG;0.83;0.64;4;210;3;0;0;0;management;medium;2
12681;MCELFRESH;0.4;0.49;2;128;3;0;2;0;sales;low;1
1405;POST;0.39;0.57;2;130;3;0;2;0;hr;low;1
301;SANTIAGO;0.12;1.0;3;278;4;0;3;0;RandD;medium;2
13125;DILBECK;0.93;0.64;4;253;3;0;0;0;RandD;low;1
2560;CHONG;0.68;0.7;4;185;4;0;0;0;technical;medium;2
13389;NORDQUIST;0.61;0.96;3;214;2;0;0;0;IT;medium;2
2489;GANT;0.76;0.5;3;156;3;1;0;0;support;medium;2
5290;GALAN;0.59;0.94;4;136;2;0;1;0;sales;medium;2
6489;RAE;0.72;0.84;4;250;3;0;1;0;support;high;3
11950;DISMUKE;0.49;0.88;4;244;3;0;2;0;sales;low;1
11771;KONOPKA;0.65;0.4;5;125;4;0;1;0;sales;low;1
2469;SHERRILL;0.76;0.74;3;224;2;0;1;0;accounting;low;1
9242;NATIVIDAD;0.8;0.62;4;216;2;0;0;0;marketing;medium;2
11409;STUDEBAKER;0.87;0.87;5;207;2;0;0;0;sales;high;3
14333;BARBEAU;0.75;1.0;4;216;6;0;3;0;technical;low;1
4328;SCHRAMM;0.89;0.79;4;212;3;0;0;0;support;low;1
13457;BARRETTE;0.69;0.56;4;149;3;0;0;0;IT;medium;2
13653;WAITERS;0.59;0.81;4;189;3;0;1;0;sales;medium;2
9410;BOUGHTON;0.81;0.49;4;285;4;0;2;0;sales;low;1
7267;DANLEY;0.75;0.55;5;281;3;1;0;0;sales;low;1
4832;LOWELL;0.74;0.99;5;146;2;0;0;0;sales;low;1
1757;PAREDES;0.36;0.51;2;144;3;0;2;0;sales;low;1
10331;CATANZARO;0.54;0.68;3;144;5;0;3;0;sales;medium;2
317;VEGA;0.37;0.46;2;153;3;0;2;0;sales;low;1
397;FIGUEROA;0.09;0.79;6;293;5;0;4;0;sales;low;1
12715;SOLIMAN;0.36;0.45;2;127;3;0;3;0;accounting;low;1
13974;FERLAND;0.59;0.92;3;138;10;0;4;0;support;low;1
6577;WELTY;0.24;0.55;6;231;4;0;4;0;sales;low;1
2495;MORRISSEY;0.76;0.84;4;236;4;0;0;0;support;medium;2
3466;PORRAS;0.86;0.87;3;205;4;0;0;0;hr;low;1
935;HOOPER;0.44;0.49;2;130;3;0;1;0;sales;medium;2
11866;GERKE;0.67;0.97;4;196;3;0;1;0;support;medium;2
7205;MERZ;0.13;0.65;2;209;5;0;4;0;accounting;low;1
4497;LUNG;0.43;0.41;4;190;3;0;1;0;product_mng;medium;2
9604;FISCUS;0.7;0.52;5;200;2;1;0;0;IT;low;1
625;GRIMES;0.78;0.98;5;263;6;0;1;0;sales;low;1
297;ESTRADA;0.4;0.52;2;147;3;0;1;0;product_mng;medium;2
12797;DRESSEL;0.9;0.93;4;263;3;1;0;0;support;medium;2
905;MADDOX;0.76;0.93;5;238;5;0;1;0;product_mng;low;1
8259;QUIJANO;0.94;0.78;3;218;2;1;0;0;sales;medium;2
1655;WHITMAN;0.09;0.9;6;256;4;0;4;0;support;low;1
13993;VILLAFANA;0.84;0.78;4;263;3;0;0;0;IT;low;1
13986;NICODEMUS;0.66;0.72;4;271;3;0;1;0;sales;low;1
1582;IRVIN;0.11;0.8;6;259;5;0;3;0;support;medium;2
5924;LOREDO;0.74;0.81;5;281;3;1;0;0;support;low;1
3645;SMOOT;0.8;0.64;4;246;3;1;0;0;technical;medium;2
7024;JULIEN;0.57;0.97;5;126;5;0;1;0;sales;medium;2
3279;WAYNE;0.69;0.55;3;188;3;0;0;0;RandD;medium;2
5348;JAIN;0.92;0.58;4;201;2;0;0;0;marketing;low;1
4636;SHANE;0.72;0.95;5;171;3;0;1;0;support;low;1
13705;ALVIDREZ;0.49;0.49;3;168;7;0;4;0;sales;low;1
2331;MULLIGAN;0.82;0.83;3;271;2;0;0;0;technical;medium;2
12288;HAIGLER;0.82;0.91;5;232;5;0;1;0;technical;low;1
13727;DUNMIRE;0.71;0.97;5;208;8;1;3;0;management;medium;2
640;WIGGINS;0.37;0.52;2;128;3;0;2;0;accounting;low;1
83;PRICE;0.84;0.85;4;249;6;0;1;0;marketing;low;1
1311;FRASER;0.39;0.49;2;146;3;0;1;0;sales;medium;2
13032;MAUCH;0.7;0.6;5;208;3;0;0;0;management;medium;2
7520;THOMA;0.91;0.74;6;253;2;0;0;0;technical;low;1
14981;BASTIN;0.73;0.93;5;162;4;0;1;0;technical;low;1
2169;EARL;0.57;0.81;3;142;2;0;0;0;hr;medium;2
11828;SPARLING;0.42;0.96;6;173;3;0;1;0;sales;medium;2
10659;SANDUSKY;0.92;0.68;5;177;4;0;0;0;support;medium;2
12073;RALL;0.09;0.87;7;295;4;0;4;0;product_mng;low;1
3327;HARDER;0.55;0.81;3;242;2;0;1;0;technical;low;1
10693;COLLETTI;0.73;0.97;4;163;3;0;0;0;sales;medium;2
2323;BLISS;0.86;0.7;5;160;3;0;0;0;technical;medium;2
1530;ENGEL;0.83;0.98;4;249;5;0;1;0;support;low;1
1711;RING;0.42;0.5;2;143;3;0;1;0;hr;low;1
7057;SEYMORE;0.18;0.97;4;206;3;0;4;0;hr;high;3
11807;QUIROS;0.65;0.95;2;180;2;0;1;0;product_mng;low;1
12633;SILVERBERG;0.38;0.56;2;154;3;0;3;0;sales;low;1
2364;ESCALANTE;0.84;0.54;4;160;3;0;0;0;marketing;medium;2
6591;LIZARRAGA;0.8;0.91;5;242;3;1;0;0;accounting;medium;2
2919;CHIU;0.5;0.79;3;186;3;0;0;0;sales;high;3
12503;THRELKELD;0.43;0.51;2;155;3;0;1;0;technical;medium;2
9117;SHENK;0.68;0.74;4;263;2;1;0;0;technical;medium;2
13714;DYAL;0.64;0.63;3;156;6;1;2;0;support;low;1
11040;BAK;0.62;0.81;3;245;2;1;0;0;hr;low;1
850;BENTON;0.37;0.47;2;151;3;0;1;0;sales;medium;2
6099;JIN;0.87;0.98;4;266;2;1;0;0;product_mng;high;3
13697;PLUNK;0.68;0.99;3;159;2;0;0;0;accounting;medium;2
1272;SALDANA;0.45;0.46;2;142;3;0;1;0;support;medium;2
13526;CAPLES;0.66;0.77;4;188;2;0;0;0;technical;low;1
4817;BEARDSLEY;0.41;0.68;4;273;3;0;1;0;sales;medium;2
6008;PAWLOWSKI;0.65;0.85;3;213;2;0;3;0;support;low;1
10858;GRANDY;0.53;0.77;4;259;2;1;0;1;sales;medium;2
13219;LEAGUE;0.92;0.99;3;176;8;0;3;0;sales;medium;2
13566;TEFFT;0.98;0.58;4;133;3;0;0;0;sales;low;1
13549;SCULL;0.94;0.65;4;213;2;1;0;0;IT;low;1
1860;KYLE;0.75;1.0;5;223;6;0;0;0;accounting;medium;2
5731;OVIEDO;0.59;0.66;3;166;3;1;1;0;management;low;1
10637;MAHANEY;0.5;0.64;3;257;2;1;0;0;accounting;high;3
1278;ELMORE;0.38;0.56;2;148;3;0;1;0;technical;medium;2
14168;OHANLON;0.57;0.64;4;226;7;0;4;0;sales;low;1
11313;KINCHEN;0.5;0.59;4;214;3;1;1;0;technical;low;1
9706;HAMNER;0.51;0.63;3;234;2;0;1;0;sales;high;3
6085;HABER;0.22;0.96;3;213;3;0;4;0;support;high;3
3477;BOHN;0.71;0.75;4;272;4;0;1;0;technical;low;1
4624;MCDOUGAL;0.54;0.81;4;264;4;0;1;0;technical;medium;2
10845;MUMMERT;0.77;0.91;4;161;3;0;0;0;marketing;low;1
7564;CHATHAM;0.95;0.9;2;129;5;0;1;0;marketing;medium;2
104;JORDAN;0.43;0.52;2;158;3;0;1;0;sales;medium;2
10470;ENGLUND;0.91;0.82;3;183;2;0;0;0;sales;medium;2
3947;OLIVO;0.99;0.86;4;206;2;0;0;0;support;low;1
4957;BOWE;0.78;0.55;3;144;2;0;0;0;RandD;low;1
3319;DUPONT;0.59;0.72;3;188;3;1;0;0;technical;low;1
12471;SCATES;0.44;0.53;2;149;3;0;2;0;sales;low;1
12600;CHATTERTON;0.77;0.98;5;259;6;0;3;0;product_mng;low;1
8543;LOUDEN;0.74;0.74;5;262;2;0;1;0;product_mng;medium;2
12222;PENNOCK;0.37;0.51;2;153;3;0;3;0;product_mng;low;1
14915;HASSEL;0.43;0.54;2;142;3;0;2;0;support;low;1
6771;SANMIGUEL;0.51;0.8;4;257;2;0;4;0;support;low;1
5584;OLIVIER;0.23;0.96;2;234;4;0;4;0;sales;medium;2
1285;BLAND;0.41;0.52;2;127;3;0;1;0;IT;medium;2
13383;BREW;0.67;0.52;4;207;3;0;0;0;IT;medium;2
707;MCCULLOUGH;0.79;0.91;5;271;5;0;1;0;sales;low;1
98;BARNES;0.11;0.97;6;284;4;0;4;0;sales;low;1
5135;RUBLE;0.61;0.92;3;222;4;0;3;0;sales;medium;2
8044;LABORDE;0.77;0.97;3;215;2;0;2;0;hr;low;1
2631;MESSINA;0.31;0.49;4;165;3;1;1;0;technical;low;1
8076;RICCIARDI;0.78;0.83;4;158;3;0;0;0;IT;high;3
3754;PITT;0.19;0.99;3;154;2;0;1;0;sales;high;3
10803;PESCE;0.5;0.75;3;204;2;0;0;0;technical;high;3
921;CHERRY;0.4;0.48;2;138;3;0;1;0;marketing;medium;2
13952;COTHERN;0.72;0.59;5;200;8;1;3;0;sales;low;1
9235;WHISENHUNT;0.99;0.81;4;229;2;1;0;0;sales;medium;2
5304;HOAGLAND;0.69;0.83;4;264;3;0;3;0;technical;low;1
593;JEFFERSON;0.37;0.54;2;132;3;0;2;0;technical;low;1
6917;PELKEY;0.75;0.86;6;114;4;0;0;0;support;high;3
5683;HARO;0.65;0.76;4;193;2;0;1;0;hr;medium;2
7991;NOWAKOWSKI;0.24;0.54;6;193;4;0;3;0;support;medium;2
13844;ROSENSTEIN;0.77;0.89;4;269;10;0;4;0;management;high;3
13831;SCHOMMER;0.63;0.65;3;190;10;0;4;0;sales;medium;2
7094;SCHLUETER;0.56;0.64;3;262;2;1;1;0;RandD;low;1
14085;NICKLE;0.73;0.9;3;274;2;0;0;0;support;high;3
13676;KEES;0.55;0.64;3;178;2;0;1;1;sales;low;1
11722;NOLIN;0.16;0.95;6;117;7;0;4;0;sales;medium;2
581;KIRK;0.81;0.88;5;242;5;0;0;0;support;medium;2
5119;DOLLAR;0.58;0.97;3;186;3;0;1;1;marketing;medium;2
13717;LAPPIN;0.69;0.78;5;131;8;0;4;0;support;low;1
8454;GROOVER;0.84;0.68;4;179;3;0;0;0;technical;high;3
11692;SCHWEIGER;0.66;0.89;4;173;4;0;1;0;support;low;1
1331;BINGHAM;0.09;0.86;6;297;4;0;4;0;hr;low;1
4899;ARGUELLO;0.92;0.92;3;244;2;0;0;0;sales;high;3
12402;TOWN;0.74;1.0;5;275;5;0;2;0;sales;low;1
3109;CUSTER;0.67;0.56;3;237;4;0;1;0;support;medium;2
10123;MAGNESS;0.81;0.79;4;222;3;0;0;0;support;medium;2
4820;GRIDER;0.67;0.83;4;195;3;0;0;0;sales;medium;2
4293;MARTINSON;0.4;0.59;3;207;6;0;1;0;sales;high;3
10302;WICKMAN;0.69;0.66;4;178;3;0;1;0;RandD;low;1
1469;CONNELL;0.4;0.65;2;296;5;0;3;0;sales;medium;2
2622;DARDEN;0.84;0.51;2;117;4;0;0;0;accounting;low;1
5337;BIXLER;0.93;0.84;5;266;3;0;1;0;RandD;low;1
12053;TOWLER;0.39;0.54;2;132;3;0;3;0;support;low;1
14873;GROTHE;0.1;0.79;6;275;4;0;4;0;management;low;1
11670;RICHERSON;0.5;0.91;4;144;8;0;4;0;management;medium;2
943;BIRD;0.81;1.0;5;235;5;0;1;0;accounting;low;1
10552;SARNO;0.97;0.5;3;266;3;1;0;0;sales;medium;2
3658;FREEDMAN;0.76;0.74;4;235;3;0;0;0;RandD;high;3
3672;BOURNE;0.3;0.71;3;155;2;0;2;0;sales;low;1
14191;GULLY;0.79;0.87;4;223;5;0;1;0;sales;medium;2
9950;HOEFT;0.75;0.41;5;196;4;0;1;0;sales;low;1
5362;CARTAGENA;0.42;0.47;4;146;3;1;1;0;sales;medium;2
718;CONWAY;0.91;1.0;5;244;6;0;0;0;hr;low;1
6486;GEHRING;0.51;0.83;3;136;3;0;1;0;marketing;high;3
14864;PIRKLE;0.37;0.51;2;132;3;0;2;0;technical;medium;2
307;LEONARD;0.11;0.81;5;287;4;0;4;0;sales;low;1
13989;STOGSDILL;0.48;0.8;4;196;5;0;3;0;product_mng;low;1
1401;KAY;0.11;0.87;6;272;4;0;3;0;sales;medium;2
8170;TAI;0.89;0.96;5;239;3;0;1;0;support;low;1
4063;SCOGGINS;0.64;0.85;5;179;2;0;1;0;sales;low;1
7197;TORRE;0.53;0.94;4;202;3;1;1;0;sales;low;1
6397;SCHARF;0.81;0.75;4;206;3;0;0;0;IT;medium;2
8000;MARMOLEJO;0.72;0.9;3;193;3;0;1;0;IT;medium;2
7242;FRITSCH;0.59;0.69;4;226;3;0;3;0;product_mng;low;1
6492;ESCALERA;0.64;0.57;4;217;3;0;0;0;marketing;high;3
12548;SILVESTRE;0.85;0.82;4;270;5;0;2;0;sales;low;1
11102;BENEDETTI;0.96;0.82;4;244;3;0;0;0;support;high;3
12590;NATAL;0.38;0.55;2;148;3;0;3;0;support;low;1
496;SOLIS;0.1;0.82;6;244;4;0;3;0;technical;medium;2
11918;GILLIAN;0.86;0.72;3;217;3;0;0;0;sales;low;1
12247;PABST;0.46;0.49;2;148;3;0;2;0;sales;low;1
12651;CULBERT;0.09;0.88;6;269;4;0;4;0;technical;medium;2
2698;FRANTZ;0.3;0.47;4;176;2;0;2;0;sales;low;1
3324;COLBURN;0.86;0.82;2;207;4;1;0;0;technical;low;1
4602;CHAVES;0.95;0.64;3;242;5;1;0;0;sales;low;1
8978;FRECHETTE;0.49;0.58;3;265;3;0;4;0;support;low;1
10630;EAMES;0.95;0.71;4;151;4;0;0;0;sales;medium;2
11761;MCCONKEY;0.88;0.83;4;273;10;0;4;0;sales;medium;2
4066;TERRAZAS;0.94;0.51;5;238;2;0;0;0;sales;low;1
11998;HARVIN;0.33;0.65;3;172;10;0;4;1;marketing;high;3
515;CAIN;0.88;1.0;5;219;6;1;0;0;technical;low;1
14817;FERGUS;0.38;0.56;2;161;3;0;2;0;RandD;medium;2
13995;MINCH;0.72;0.88;3;189;3;1;0;0;management;high;3
12033;HILTY;0.45;0.55;2;140;3;0;2;0;hr;low;1
403;MCGEE;0.92;0.93;5;240;5;0;0;0;sales;low;1
10420;YON;0.89;0.99;4;274;4;0;1;0;technical;low;1
14659;OPPENHEIM;0.36;0.48;2;159;3;0;3;0;product_mng;low;1
14591;SCHRUM;0.44;0.45;2;156;3;0;1;0;hr;medium;2
5553;BEER;0.85;0.41;2;229;6;0;1;0;technical;medium;2
3992;PINKERTON;0.53;0.75;4;201;2;0;1;0;sales;low;1
8954;CAVINESS;0.83;0.64;4;242;2;0;1;0;sales;low;1
1279;ROSENBERG;0.85;0.84;5;272;6;0;0;0;technical;medium;2
33;WRIGHT;0.45;0.55;2;140;3;0;1;0;hr;low;1
7369;PENDLEY;0.22;0.9;4;209;5;0;4;0;technical;medium;2
14997;PARMAR;0.11;0.96;6;280;4;0;4;0;support;low;1
4897;AMUNDSON;0.85;0.81;4;164;4;0;0;0;sales;medium;2
404;REESE;0.76;0.87;5;245;5;0;1;0;sales;low;1
1074;MACKEY;0.86;0.83;4;270;5;0;0;0;marketing;medium;2
12368;HALLOWELL;0.82;0.86;5;243;5;0;1;0;IT;low;1
10062;NARDI;0.82;0.89;5;182;3;0;0;0;IT;low;1
952;ODOM;0.09;0.94;6;308;4;0;4;0;technical;low;1
4813;ENRIGHT;0.72;0.92;3;225;3;0;0;0;management;medium;2
